transaction_id,customer_id,amount,currency,transaction_date,transaction_type,status,failure_reason,customer_type,previous_successful_payments,previous_failed_payments,checkout_abandoned,subscription_status,invoice_due_days,customer_lifetime_value,recovery_attempts,recovered,recovered_amount
txn_461e52a3,cust_0848,13671,INR,2026-07-28 06:04:38,subscription,successful,none,VIP,29,0,False,active,0,88375,0,True,13671
txn_220a0531,cust_0384,792,INR,2026-04-26 22:47:38,subscription,failed,insufficient_funds,new,1,0,False,canceled,0,4802,0,False,0
txn_d91a048f,cust_0033,44606,INR,2026-04-28 06:38:38,invoice,successful,none,returning,11,2,False,none,0,52900,0,True,44606
txn_19054eef,cust_0706,6522,INR,2026-05-22 17:55:38,invoice,successful,none,VIP,99,2,False,none,0,453606,0,True,6522
txn_a5b696f3,cust_0487,5790,INR,2026-06-25 19:33:38,checkout,abandoned,none,returning,18,0,True,none,0,27012,0,False,0
txn_71f3c6cb,cust_0248,6260,INR,2026-02-28 05:13:38,subscription,failed,authentication_failure,VIP,80,0,False,canceled,0,257780,0,False,0
txn_cb59fbc8,cust_0132,6322,INR,2026-07-12 05:09:38,payment,failed,unknown,VIP,23,4,False,none,0,101542,0,False,0
txn_c68989ec,cust_0600,25539,INR,2026-06-13 14:24:38,payment,failed,insufficient_funds,new,1,0,False,none,0,27463,0,False,0
txn_8e915fdb,cust_0113,21819,INR,2026-06-25 19:02:38,invoice,successful,none,VIP,39,0,False,none,0,104928,0,True,21819
txn_b97121fa,cust_0928,42952,INR,2026-06-11 14:12:38,checkout,abandoned,none,new,1,0,True,none,0,43811,0,False,0
txn_02186a64,cust_0235,44863,INR,2026-07-23 14:39:38,invoice,successful,none,VIP,76,5,False,none,0,155139,0,True,44863
txn_d2ba2dd1,cust_0025,39762,INR,2026-04-14 21:03:38,invoice,overdue,none,returning,16,2,True,none,73,104114,0,False,0
txn_98756880,cust_0286,7068,INR,2026-06-20 22:04:38,subscription,failed,authentication_failure,returning,18,3,False,past_due,0,25932,0,False,0
txn_69a7c4e4,cust_0929,33334,INR,2026-04-03 13:44:38,subscription,successful,none,new,0,0,False,active,0,33334,0,True,33334
txn_6d2bd5df,cust_0571,43344,INR,2026-07-29 02:24:38,checkout,successful,none,returning,16,0,False,none,0,75648,0,True,43344
txn_144c440d,cust_0137,9759,INR,2026-08-24 15:53:38,checkout,successful,none,VIP,70,0,False,none,0,257979,0,True,9759
txn_89d162cb,cust_0902,38476,INR,2026-07-04 12:44:38,payment,failed,insufficient_funds,new,1,0,False,none,0,40972,0,False,0
txn_e7a9b89c,cust_0102,31474,INR,2026-08-09 14:44:38,subscription,successful,none,new,1,0,False,active,0,36409,0,True,31474
txn_929a524f,cust_0882,33514,INR,2026-08-09 01:16:38,subscription,successful,none,new,1,0,False,active,0,38219,0,True,33514
txn_ec1ac304,cust_0860,49475,INR,2026-05-09 17:31:38,invoice,successful,none,VIP,66,1,False,none,0,224375,0,True,49475
txn_ad21f167,cust_0198,25962,INR,2026-06-30 19:28:38,payment,successful,none,VIP,67,3,False,none,0,306290,0,True,25962
txn_a291999b,cust_0662,40397,INR,2026-08-08 05:48:38,invoice,successful,none,VIP,40,1,False,none,0,231197,0,True,40397
txn_d8238a40,cust_0722,4447,INR,2026-06-17 04:45:38,payment,successful,none,new,0,0,False,none,0,4447,0,True,4447
txn_fdcb19ea,cust_0311,22479,INR,2026-04-29 02:55:38,checkout,abandoned,none,VIP,97,2,True,none,0,315807,0,False,0
txn_71263b9c,cust_0481,45218,INR,2026-03-22 23:22:38,subscription,successful,none,returning,3,3,False,active,0,55133,0,True,45218
txn_05e119cf,cust_0896,17677,INR,2026-06-06 11:50:38,checkout,successful,none,returning,20,1,False,none,0,78957,0,True,17677
txn_d87326d4,cust_0846,20176,INR,2026-05-10 21:44:38,subscription,successful,none,returning,17,3,False,active,0,67453,0,True,20176
txn_15029a3c,cust_0822,40277,INR,2026-04-08 09:13:38,subscription,successful,none,VIP,57,1,False,active,0,237554,0,True,40277
txn_0f04cd54,cust_0533,38225,INR,2026-03-17 12:13:38,checkout,abandoned,none,new,0,0,True,none,0,38225,0,False,0
txn_609a4d01,cust_0188,41613,INR,2026-06-19 00:57:38,checkout,successful,none,VIP,83,2,False,none,0,250109,0,True,41613
txn_da7d79c2,cust_0621,9690,INR,2026-04-09 07:26:38,checkout,successful,none,new,1,0,False,none,0,11209,0,True,9690
txn_6d1944c1,cust_0466,16799,INR,2026-07-08 11:23:38,invoice,successful,none,VIP,94,2,False,none,0,457377,0,True,16799
txn_63613415,cust_0610,41263,INR,2026-07-28 15:15:38,invoice,overdue,none,new,1,0,False,none,63,45344,0,False,0
txn_30ba7512,cust_0043,49915,INR,2026-06-20 14:36:38,payment,successful,none,new,1,0,False,none,0,51295,0,True,49915
txn_0d64a109,cust_0210,48794,INR,2026-03-20 20:09:38,invoice,successful,none,new,0,0,False,none,0,48794,0,True,48794
txn_a90119f5,cust_0226,15873,INR,2026-05-29 12:17:38,subscription,successful,none,VIP,97,4,False,active,0,276318,0,True,15873
txn_a7f1d341,cust_0781,38380,INR,2026-03-23 19:16:38,checkout,successful,none,new,0,0,False,none,0,38380,0,True,38380
txn_83743fda,cust_0829,48626,INR,2026-07-02 11:57:38,checkout,successful,none,returning,4,0,False,none,0,58690,0,True,48626
txn_a62c54e0,cust_0110,11473,INR,2026-03-27 06:58:38,payment,failed,insufficient_funds,new,0,0,False,none,0,11473,0,False,0
txn_1acfd825,cust_0419,6677,INR,2026-05-20 23:38:38,payment,successful,none,VIP,76,3,False,none,0,138233,0,True,6677
txn_dd784ad4,cust_0211,35572,INR,2026-08-22 03:54:38,checkout,successful,none,VIP,82,3,False,none,0,428516,0,True,35572
txn_d045ffeb,cust_0148,29079,INR,2026-05-16 13:13:38,payment,failed,insufficient_funds,VIP,29,4,False,none,0,133276,0,False,0
txn_7c6d6f44,cust_0255,26648,INR,2026-04-29 18:43:38,checkout,successful,none,VIP,57,1,False,none,0,232304,0,True,26648
txn_48b5a194,cust_0715,16095,INR,2026-05-31 08:02:38,invoice,overdue,none,new,1,0,False,none,83,16774,0,False,0
txn_06f1f224,cust_0932,28692,INR,2026-06-20 07:28:38,invoice,successful,none,returning,3,3,False,none,0,36456,0,True,28692
txn_363119ef,cust_0173,31460,INR,2026-05-26 17:38:38,invoice,overdue,none,new,0,0,False,none,21,31460,0,False,0
txn_db8d58f4,cust_0095,46440,INR,2026-06-23 05:17:38,subscription,successful,none,VIP,90,0,False,active,0,276030,0,True,46440
txn_de85b8da,cust_0892,28666,INR,2026-04-16 17:12:38,checkout,successful,none,new,0,0,False,none,0,28666,0,True,28666
txn_3255d8a9,cust_0587,40794,INR,2026-05-11 14:11:38,invoice,overdue,none,VIP,42,2,False,none,7,250290,0,False,0
txn_04415b16,cust_0069,12904,INR,2026-05-01 01:38:38,payment,successful,none,new,1,0,False,none,0,14868,0,True,12904
txn_4f4a6230,cust_0547,11825,INR,2026-07-15 10:54:38,subscription,successful,none,new,0,0,False,active,0,11825,0,True,11825
txn_75fa6891,cust_0517,32927,INR,2026-07-16 17:56:38,checkout,abandoned,none,new,1,0,True,none,0,34532,0,False,0
txn_a9fde04b,cust_0883,8769,INR,2026-05-03 13:41:38,subscription,successful,none,VIP,67,4,False,active,0,195498,0,True,8769
txn_635e75a7,cust_0656,16367,INR,2026-06-15 04:53:38,subscription,successful,none,VIP,25,0,False,active,0,106142,0,True,16367
txn_4f674f80,cust_0773,44502,INR,2026-04-29 22:53:38,checkout,abandoned,none,returning,18,3,True,none,0,130920,0,False,0
txn_9ca3a697,cust_0770,39783,INR,2026-04-22 14:35:38,invoice,successful,none,returning,17,3,False,none,0,71522,0,True,39783
txn_b6e1d335,cust_0863,4911,INR,2026-05-24 19:06:38,checkout,successful,none,returning,4,3,False,none,0,19447,0,True,4911
txn_502ee239,cust_0221,49272,INR,2026-06-11 07:11:38,payment,successful,none,returning,5,3,False,none,0,57497,0,True,49272
txn_8e078fa5,cust_0259,14981,INR,2026-07-06 05:18:38,invoice,successful,none,returning,13,3,False,none,0,71011,0,True,14981
txn_acaf1b00,cust_0971,3465,INR,2026-05-30 04:28:38,subscription,successful,none,new,0,0,False,active,0,3465,0,True,3465
txn_c74b0f7e,cust_0080,42923,INR,2026-08-17 04:22:38,invoice,successful,none,VIP,57,2,False,none,0,310709,0,True,42923
txn_5078d46f,cust_0945,12779,INR,2026-04-06 11:23:38,checkout,successful,none,VIP,41,0,False,none,0,67268,0,True,12779
txn_c5b7c43a,cust_0025,14432,INR,2026-06-05 10:03:38,checkout,successful,none,returning,13,2,False,none,0,69942,0,True,14432
txn_eb5bf8a7,cust_0905,33981,INR,2026-04-08 19:39:38,payment,successful,none,returning,16,3,True,none,0,109341,0,True,33981
txn_3c2207e6,cust_0956,4509,INR,2026-07-08 16:47:38,subscription,successful,none,returning,11,3,False,active,0,34077,0,True,4509
txn_503edb82,cust_0043,25947,INR,2026-07-09 05:50:38,subscription,successful,none,new,1,0,False,active,0,26546,0,True,25947
txn_e9727e00,cust_0561,10038,INR,2026-07-17 18:10:38,invoice,successful,none,VIP,52,1,False,none,0,36246,0,True,10038
txn_d953967c,cust_0938,4431,INR,2026-05-02 08:47:38,payment,failed,authentication_failure,new,1,0,False,none,0,5866,0,False,0
txn_4e198219,cust_0647,24487,INR,2026-03-30 02:43:38,subscription,failed,insufficient_funds,VIP,61,4,False,canceled,0,132701,0,False,0
txn_7ac1e7d1,cust_0232,39018,INR,2026-04-19 09:55:38,subscription,successful,none,new,1,0,False,active,0,43477,0,True,39018
txn_cdc698d5,cust_0975,26623,INR,2026-04-07 11:32:38,invoice,overdue,none,VIP,58,2,False,none,7,106199,0,False,0
txn_3d09c6ba,cust_0476,16401,INR,2026-04-20 08:00:38,checkout,abandoned,none,new,0,0,True,none,0,16401,0,False,0
txn_8fdb6a03,cust_0249,27578,INR,2026-08-13 06:01:38,subscription,failed,insufficient_funds,new,1,0,False,past_due,0,28621,0,False,0
txn_c5ba4114,cust_0425,10195,INR,2026-07-28 10:11:38,checkout,abandoned,none,returning,1,2,True,none,0,13729,0,False,0
txn_a1da5549,cust_0603,32334,INR,2026-06-15 11:47:38,invoice,successful,none,new,1,0,False,none,0,36357,0,True,32334
txn_2acaf4f2,cust_0164,22127,INR,2026-08-06 16:21:38,checkout,abandoned,none,VIP,61,4,True,none,0,240934,0,False,0
txn_faf0f919,cust_0154,48428,INR,2026-03-01 23:17:38,payment,successful,none,VIP,74,3,False,none,0,141372,0,True,48428
txn_060cd21e,cust_0182,236,INR,2026-05-25 21:43:38,invoice,overdue,none,new,0,0,False,none,61,236,0,False,0
txn_2934e05f,cust_0683,45974,INR,2026-06-04 16:24:38,invoice,overdue,none,VIP,31,0,False,none,46,103417,0,False,0
txn_58002ea3,cust_0630,5496,INR,2026-04-24 16:09:38,invoice,overdue,none,new,0,0,False,none,6,5496,0,False,0
txn_64751b13,cust_0852,40433,INR,2026-06-22 13:45:38,payment,successful,none,VIP,56,1,False,none,0,98225,0,True,40433
txn_b395e149,cust_0099,33843,INR,2026-08-19 06:32:38,checkout,abandoned,none,returning,20,1,True,none,0,90323,0,False,0
txn_08993e9e,cust_0830,10769,INR,2026-05-17 05:35:38,invoice,successful,none,returning,12,2,False,none,0,45629,0,True,10769
txn_a646e413,cust_0335,20371,INR,2026-07-19 18:21:38,invoice,overdue,none,new,0,0,False,none,86,20371,0,False,0
txn_a8ad03a1,cust_0111,7814,INR,2026-06-02 21:06:38,subscription,successful,none,returning,5,1,False,active,0,13319,0,True,7814
txn_a09a0c65,cust_0446,47196,INR,2026-03-13 18:03:38,invoice,successful,none,returning,4,2,False,none,0,56068,0,True,47196
txn_be33defc,cust_0068,12649,INR,2026-04-22 04:44:38,checkout,successful,none,new,0,0,False,none,0,12649,0,True,12649
txn_566bb98c,cust_0461,46574,INR,2026-04-03 21:15:38,invoice,overdue,none,new,1,0,False,none,42,50533,0,False,0
txn_1bf0c3d3,cust_0426,10859,INR,2026-07-23 11:54:38,checkout,successful,none,new,1,0,False,none,0,14099,0,True,10859
txn_47c1fd96,cust_0185,18309,INR,2026-03-23 08:05:38,payment,failed,unknown,returning,2,0,False,none,0,25219,0,False,0
txn_40100d77,cust_0217,31740,INR,2026-05-19 02:49:38,subscription,successful,none,new,1,0,False,active,0,36376,0,True,31740
txn_b71a1e0f,cust_0789,40222,INR,2026-05-03 18:08:38,payment,failed,authentication_failure,VIP,25,3,False,none,0,164772,0,False,0
txn_ece0fd43,cust_0486,26795,INR,2026-07-01 05:10:38,payment,successful,none,returning,15,1,False,none,0,73010,0,True,26795
txn_f43fcb17,cust_0837,42833,INR,2026-04-14 12:24:38,payment,successful,none,new,1,0,False,none,0,46567,0,True,42833
txn_ee5f5630,cust_0407,29542,INR,2026-06-18 01:34:38,subscription,successful,none,new,1,0,False,active,0,30433,0,True,29542
txn_76c01dac,cust_0514,27412,INR,2026-04-01 12:52:38,invoice,overdue,none,VIP,59,4,False,none,3,81633,0,False,0
txn_fd15f22e,cust_0948,18945,INR,2026-07-07 18:43:38,payment,failed,card_declined,returning,18,2,False,none,0,54063,0,False,0
txn_b7f2f64c,cust_0970,21646,INR,2026-06-22 13:44:38,subscription,successful,none,returning,1,0,False,active,0,23209,0,True,21646
txn_4a4145c9,cust_0166,16948,INR,2026-06-15 09:52:38,invoice,successful,none,returning,7,1,False,none,0,41168,0,True,16948
txn_9173671b,cust_0160,41978,INR,2026-06-19 14:19:38,payment,failed,temporary_bank_error,new,0,0,False,none,0,41978,0,False,0
txn_3c85226f,cust_0125,22220,INR,2026-07-27 03:44:38,checkout,abandoned,none,VIP,88,3,True,none,0,434412,0,False,0
txn_feeb8085,cust_0181,5557,INR,2026-03-22 17:22:38,subscription,failed,temporary_bank_error,returning,7,2,False,canceled,0,10100,0,False,0
txn_4fd80647,cust_0535,22519,INR,2026-03-19 08:25:38,subscription,successful,none,VIP,88,1,False,active,0,411567,0,True,22519
txn_278636e8,cust_0107,25611,INR,2026-03-17 03:37:38,invoice,successful,none,VIP,71,1,False,none,0,158523,0,True,25611
txn_687faa44,cust_1000,45801,INR,2026-05-02 07:06:38,payment,successful,none,VIP,49,5,False,none,0,268702,0,True,45801
txn_db28eb9f,cust_0464,13149,INR,2026-03-10 07:45:38,payment,failed,temporary_bank_error,new,0,0,True,none,0,13149,0,False,0
txn_820b0bd7,cust_0993,49234,INR,2026-03-28 02:51:38,payment,successful,none,returning,15,0,False,none,0,73204,0,True,49234
txn_cc78ceab,cust_0140,38955,INR,2026-03-21 17:36:38,checkout,abandoned,none,returning,16,2,True,none,0,62651,0,False,0
txn_47451a4b,cust_0252,20879,INR,2026-08-18 16:23:38,checkout,abandoned,none,returning,18,3,True,none,0,73133,0,False,0
txn_fc1cf5d1,cust_0713,43669,INR,2026-05-14 16:53:38,invoice,overdue,none,returning,13,1,False,none,18,80056,0,False,0
txn_8116f379,cust_0757,32755,INR,2026-06-05 13:41:38,checkout,successful,none,returning,14,0,False,none,0,42751,0,True,32755
txn_d3f17a84,cust_0372,9106,INR,2026-06-07 16:15:38,payment,successful,none,new,0,0,False,none,0,9106,0,True,9106
txn_922eb103,cust_0238,38256,INR,2026-04-09 01:28:38,payment,successful,none,new,1,0,False,none,0,41307,0,True,38256
txn_310c3e02,cust_0958,46814,INR,2026-05-16 18:07:38,invoice,overdue,none,VIP,89,2,False,none,71,308207,0,False,0
txn_090afa43,cust_0674,27636,INR,2026-03-30 19:20:38,invoice,overdue,none,returning,9,0,False,none,12,42225,0,False,0
txn_0750c48b,cust_0829,2886,INR,2026-04-06 12:21:38,invoice,overdue,none,returning,13,0,False,none,61,37531,0,False,0
txn_a9796b82,cust_0646,12232,INR,2026-07-26 13:39:38,payment,successful,none,new,1,0,False,none,0,14521,0,True,12232
txn_5a29185d,cust_0245,44824,INR,2026-06-28 17:59:38,invoice,overdue,none,returning,1,2,False,none,66,46860,0,False,0
txn_2bc711f6,cust_0198,43804,INR,2026-03-29 05:28:38,invoice,successful,none,VIP,57,2,False,none,0,135859,0,True,43804
txn_1259a4f1,cust_0632,17752,INR,2026-04-22 19:19:38,subscription,successful,none,new,1,0,False,active,0,20340,0,True,17752
txn_bcc7633a,cust_0708,12628,INR,2026-06-25 14:41:38,checkout,successful,none,new,0,0,False,none,0,12628,0,True,12628
txn_89104920,cust_0749,16483,INR,2026-06-18 15:50:38,payment,successful,none,new,1,0,False,none,0,18072,0,True,16483
txn_6948407f,cust_0850,13875,INR,2026-05-05 15:17:38,payment,successful,none,VIP,21,3,False,none,0,42771,0,True,13875
txn_3949edfd,cust_0388,8176,INR,2026-07-06 23:17:38,subscription,failed,insufficient_funds,VIP,86,5,False,canceled,0,244934,0,False,0
txn_c5ab5faa,cust_0891,23245,INR,2026-05-08 18:10:38,subscription,successful,none,VIP,51,3,False,active,0,253000,0,True,23245
txn_1359ae59,cust_0063,30481,INR,2026-05-14 15:30:38,subscription,successful,none,new,1,0,False,active,0,35275,0,True,30481
txn_a4cc24e1,cust_0182,18675,INR,2026-05-03 08:07:38,checkout,successful,none,returning,1,3,False,none,0,23513,0,True,18675
txn_56fb6f8b,cust_0885,29548,INR,2026-07-02 04:29:38,payment,failed,unknown,returning,16,3,False,none,0,72876,0,False,0
txn_68c4878a,cust_0394,15463,INR,2026-05-25 03:10:38,invoice,successful,none,new,0,0,False,none,0,15463,0,True,15463
txn_ec06bcad,cust_0021,17913,INR,2026-06-24 11:38:38,subscription,failed,unknown,new,0,0,False,canceled,0,17913,0,False,0
txn_2664ccbd,cust_0589,36535,INR,2026-08-27 15:25:38,invoice,overdue,none,VIP,43,5,False,none,79,233088,0,False,0
txn_3bfcf0f1,cust_0582,45296,INR,2026-06-09 19:38:38,invoice,successful,none,returning,1,3,False,none,0,47380,0,True,45296
txn_cc490ac8,cust_0601,45714,INR,2026-04-29 00:14:38,checkout,successful,none,new,1,0,False,none,0,49137,0,True,45714
txn_84b7837a,cust_0879,21380,INR,2026-04-23 11:59:38,invoice,overdue,none,returning,12,3,False,none,6,51080,0,False,0
txn_64cd330b,cust_0079,1176,INR,2026-08-16 12:57:38,invoice,overdue,none,new,0,0,False,none,89,1176,0,False,0
txn_fdee11db,cust_0106,48505,INR,2026-07-04 13:03:38,payment,successful,none,VIP,90,3,False,none,0,193495,0,True,48505
txn_9358cfdb,cust_0941,16907,INR,2026-05-04 13:21:38,payment,successful,none,VIP,72,0,False,none,0,218291,0,True,16907
txn_a3032022,cust_0096,15612,INR,2026-06-18 02:16:38,payment,successful,none,returning,20,1,False,none,0,32832,0,True,15612
txn_c70807af,cust_0837,45704,INR,2026-04-21 01:12:38,payment,failed,authentication_failure,new,1,0,False,none,0,48913,0,False,0
txn_8fa9f33c,cust_0438,18297,INR,2026-07-16 18:39:38,invoice,overdue,none,VIP,64,2,False,none,1,287417,0,False,0
txn_c33bdb63,cust_0684,41204,INR,2026-08-15 20:15:38,payment,successful,none,returning,7,1,False,none,0,53699,0,True,41204
txn_ade492d8,cust_0136,13801,INR,2026-07-24 18:19:38,subscription,successful,none,returning,15,0,False,active,0,76531,0,True,13801
txn_934947db,cust_0643,47552,INR,2026-07-18 04:02:38,payment,failed,insufficient_funds,returning,14,1,False,none,0,61804,0,False,0
txn_278ea6e5,cust_0546,24645,INR,2026-07-18 13:22:38,payment,successful,none,new,1,0,False,none,0,26034,0,True,24645
txn_7feeee92,cust_0235,7206,INR,2026-03-07 02:29:38,invoice,successful,none,VIP,41,2,False,none,0,202407,0,True,7206
txn_9375a6fd,cust_0908,38479,INR,2026-03-24 05:09:38,invoice,overdue,none,returning,6,1,False,none,43,63547,0,False,0
txn_6b18e448,cust_0949,39833,INR,2026-04-12 04:27:38,subscription,successful,none,VIP,22,1,False,active,0,123961,0,True,39833
txn_fb71f83a,cust_0816,38202,INR,2026-04-13 15:51:38,payment,successful,none,VIP,36,0,False,none,0,123954,0,True,38202
txn_12c70d5a,cust_0055,42675,INR,2026-06-27 17:54:38,subscription,successful,none,VIP,43,4,False,active,0,145789,0,True,42675
txn_5fbf4ec1,cust_0248,35729,INR,2026-08-04 11:10:38,invoice,overdue,none,VIP,90,0,False,none,10,330749,0,False,0
txn_45a11a65,cust_0046,9024,INR,2026-07-01 20:46:38,subscription,successful,none,returning,16,1,False,active,0,35328,0,True,9024
txn_519e0e33,cust_0074,9787,INR,2026-03-06 10:32:38,invoice,successful,none,returning,18,0,False,none,0,66235,0,True,9787
txn_3a4c3fa8,cust_0799,2269,INR,2026-07-15 19:35:38,payment,successful,none,new,0,0,False,none,0,2269,0,True,2269
txn_912ab2a5,cust_0195,5412,INR,2026-08-12 22:39:38,payment,failed,unknown,returning,4,3,False,none,0,25072,0,False,0
txn_d3d54c45,cust_0362,1793,INR,2026-06-14 11:16:38,invoice,overdue,none,returning,13,0,False,none,20,61957,0,False,0
txn_a3fbe16b,cust_0295,9795,INR,2026-06-15 02:47:38,invoice,successful,none,returning,17,0,False,none,0,39256,0,True,9795
txn_982a093d,cust_0389,20685,INR,2026-08-21 17:48:38,checkout,abandoned,none,returning,2,3,True,none,0,29341,0,False,0
txn_b2fa0180,cust_0908,43487,INR,2026-08-05 07:40:38,checkout,successful,none,new,1,0,False,none,0,46816,0,True,43487
txn_56c8b304,cust_0415,34836,INR,2026-06-20 03:12:38,subscription,successful,none,returning,19,0,False,active,0,81025,0,True,34836
txn_ec8de511,cust_0051,24319,INR,2026-04-07 21:24:38,invoice,overdue,none,returning,10,1,False,none,85,60059,0,False,0
txn_ae5d1d6d,cust_0421,3575,INR,2026-08-22 23:37:38,subscription,failed,card_declined,VIP,98,4,False,past_due,0,421839,0,False,0
txn_c9b3a6b3,cust_0067,34560,INR,2026-05-19 10:33:38,payment,failed,card_declined,new,1,0,False,none,0,35444,0,False,0
txn_f39fd538,cust_0268,36524,INR,2026-04-28 03:30:38,payment,successful,none,VIP,53,5,False,none,0,140033,0,True,36524
txn_9eca9d17,cust_0388,33894,INR,2026-06-26 14:43:38,invoice,overdue,none,VIP,44,4,False,none,25,78994,0,False,0
txn_1fc22319,cust_0634,45755,INR,2026-03-14 21:44:38,invoice,successful,none,VIP,57,5,False,none,0,153998,0,True,45755
txn_d8ff13c2,cust_0249,26815,INR,2026-08-01 09:37:38,subscription,failed,card_declined,returning,5,2,False,past_due,0,50955,0,False,0
txn_f81b1fd1,cust_0842,30375,INR,2026-05-24 09:31:38,payment,successful,none,returning,10,3,False,none,0,48205,0,True,30375
txn_1a420bcd,cust_0808,12328,INR,2026-07-11 10:14:38,invoice,overdue,none,new,1,0,False,none,52,15612,0,False,0
txn_305810a5,cust_0685,47891,INR,2026-06-17 09:54:38,invoice,overdue,none,new,1,0,False,none,3,51481,0,False,0
txn_00d754a5,cust_0791,34857,INR,2026-03-02 02:53:38,payment,successful,none,new,0,0,False,none,0,34857,0,True,34857
txn_6f29ab1d,cust_0743,18150,INR,2026-06-01 18:08:38,checkout,successful,none,new,1,0,False,none,0,19154,0,True,18150
txn_55fc20e5,cust_0939,3869,INR,2026-04-15 10:49:38,subscription,failed,card_declined,new,0,0,False,past_due,0,3869,0,False,0
txn_ac5769ff,cust_0405,46557,INR,2026-03-27 04:53:38,payment,successful,none,VIP,48,1,False,none,0,110733,0,True,46557
txn_1c1568d3,cust_0622,8211,INR,2026-07-08 04:13:38,payment,successful,none,new,0,0,False,none,0,8211,0,True,8211
txn_2e581500,cust_0232,42307,INR,2026-08-05 23:38:38,checkout,successful,none,new,1,0,False,none,0,43091,0,True,42307
txn_8b7f3e40,cust_0399,49802,INR,2026-04-07 19:31:38,checkout,successful,none,new,1,0,False,none,0,54403,0,True,49802
txn_d8e17575,cust_0934,649,INR,2026-08-20 01:20:38,payment,successful,none,new,0,0,False,none,0,649,0,True,649
txn_9e2c28fb,cust_0563,27298,INR,2026-06-03 03:46:38,payment,successful,none,new,0,0,False,none,0,27298,0,True,27298
txn_fc35ee6f,cust_0984,17394,INR,2026-03-24 08:18:38,subscription,failed,network_error,VIP,73,0,False,past_due,0,181644,0,False,0
txn_9f669329,cust_0619,5097,INR,2026-04-02 10:20:38,invoice,overdue,none,new,0,0,False,none,40,5097,0,False,0
txn_d6f3d387,cust_0407,14900,INR,2026-05-15 13:16:38,subscription,successful,none,VIP,81,2,False,active,0,72896,0,True,14900
txn_9b1399eb,cust_0965,10433,INR,2026-06-27 05:09:38,checkout,abandoned,none,new,0,0,True,none,0,10433,0,False,0
txn_cda8916b,cust_0095,27511,INR,2026-05-14 20:24:38,payment,successful,none,returning,2,2,False,none,0,30641,0,True,27511
txn_92fa7bf3,cust_0022,41419,INR,2026-05-10 05:36:38,checkout,abandoned,none,returning,8,3,True,none,0,71331,0,False,0
txn_5f2e0816,cust_0765,34135,INR,2026-07-09 17:53:38,payment,failed,temporary_bank_error,new,1,0,False,none,0,34782,0,False,0
txn_e73c543a,cust_0408,23779,INR,2026-05-03 17:06:38,invoice,overdue,none,VIP,31,0,False,none,50,137363,0,False,0
txn_ea8202a7,cust_0976,14049,INR,2026-05-28 17:34:38,invoice,overdue,none,new,0,0,False,none,13,14049,0,False,0
txn_d253d167,cust_0447,36163,INR,2026-04-05 22:29:38,subscription,successful,none,VIP,33,3,False,active,0,183838,0,True,36163
txn_2bb65108,cust_0298,13918,INR,2026-04-08 18:36:38,checkout,successful,none,VIP,25,0,False,none,0,75993,0,True,13918
txn_e16c93f5,cust_0351,29422,INR,2026-08-16 13:12:38,subscription,successful,none,returning,8,3,False,active,0,68062,0,True,29422
txn_9507bb2d,cust_0105,40372,INR,2026-08-15 03:03:38,payment,failed,temporary_bank_error,VIP,67,3,False,none,0,83721,0,False,0
txn_7dfdf264,cust_0823,38166,INR,2026-05-04 10:49:38,invoice,overdue,none,returning,10,1,False,none,9,44456,0,False,0
txn_98963bc4,cust_0775,26501,INR,2026-03-21 00:35:38,checkout,abandoned,none,VIP,93,4,True,none,0,393479,0,False,0
txn_01140e0e,cust_0851,43142,INR,2026-04-16 10:17:38,checkout,successful,none,VIP,97,4,False,none,0,454131,0,True,43142
txn_b93b91f8,cust_0653,24098,INR,2026-06-13 18:37:38,invoice,successful,none,VIP,51,1,False,none,0,187604,0,True,24098
txn_367bb550,cust_0977,20389,INR,2026-07-01 09:37:38,subscription,successful,none,new,0,0,False,active,0,20389,0,True,20389
txn_73a732ff,cust_0578,28272,INR,2026-04-28 15:01:38,invoice,successful,none,VIP,27,3,False,none,0,46848,0,True,28272
txn_033d3ae6,cust_0179,30061,INR,2026-07-02 08:44:38,subscription,failed,temporary_bank_error,VIP,47,2,False,canceled,0,141357,0,False,0
txn_7e8ffea8,cust_0142,23811,INR,2026-05-31 05:30:38,payment,failed,network_error,VIP,91,0,False,none,0,281523,0,False,0
txn_a1a1027f,cust_0563,9436,INR,2026-07-21 05:44:38,subscription,failed,insufficient_funds,new,1,0,False,past_due,0,12874,0,False,0
txn_30130f0d,cust_0587,36185,INR,2026-07-03 18:51:38,invoice,successful,none,returning,12,3,False,none,0,49337,0,True,36185
txn_fb12a126,cust_0689,28015,INR,2026-06-02 16:10:38,payment,successful,none,VIP,38,1,False,none,0,211517,0,True,28015
txn_591933bf,cust_0409,17601,INR,2026-04-19 10:46:38,checkout,abandoned,none,VIP,39,1,True,none,0,136356,0,False,0
txn_6593a82a,cust_0490,2030,INR,2026-04-18 05:48:38,invoice,overdue,none,new,0,0,False,none,22,2030,0,False,0
txn_61cdae67,cust_0057,25612,INR,2026-08-06 22:14:38,payment,successful,none,new,1,0,False,none,0,30239,0,True,25612
txn_abd1e42a,cust_0844,22044,INR,2026-05-23 03:23:38,checkout,abandoned,none,new,0,0,True,none,0,22044,0,False,0
txn_cea88ae5,cust_0645,18400,INR,2026-05-15 13:31:38,payment,failed,insufficient_funds,VIP,29,5,False,none,0,109228,0,False,0
